"COUNTRYCODE","CLASS","t","stringency_index"
"ARE",2,82,69.44
"ARE",2,83,69.44
"ARE",2,84,69.44
"ARE",2,85,69.44
"ARE",2,86,69.44
"ARE",2,87,69.44
"ARE",2,88,69.44
"ARE",2,89,69.44
"ARE",2,90,69.44
"ARE",2,91,55.56
"ARE",2,92,55.56
"ARE",2,93,46.3
"ARE",2,94,46.3
"ARE",2,95,46.3
"ARE",2,96,46.3
"ARE",2,97,46.3
"ARE",2,98,46.3
"ARE",2,99,46.3
"ARE",2,100,46.3
"ARE",2,101,46.3
"ARE",2,102,46.3
"ARE",2,103,46.3
"ARE",2,104,46.3
"ARE",2,105,46.3
"ARE",2,106,46.3
"ARE",2,107,46.3
"ARE",2,108,46.3
"ARE",2,109,46.3
"ARE",2,110,46.3
"ARE",2,111,46.3
"ARE",2,112,46.3
"ARE",2,113,46.3
"ARE",2,114,46.3
"ARE",2,115,46.3
"ARE",2,116,46.3
"ARE",2,117,46.3
"ARE",2,119,46.3
"ARE",2,120,46.3
"ARE",2,121,46.3
"ARE",2,122,40.74
"ARE",2,123,40.74
"ARE",2,124,40.74
"ARE",2,125,40.74
"ARE",2,126,40.74
"ARE",2,127,40.74
"ARE",2,128,40.74
"ARE",2,129,40.74
"ARE",2,130,40.74
"ARE",2,131,40.74
"ARE",2,132,40.74
"ARE",2,133,40.74
"ARE",2,134,40.74
"ARE",2,135,40.74
"ARE",2,136,40.74
"ARE",2,137,40.74
"ARE",2,138,40.74
"ARG",1,-29,11.11
"ARG",1,-28,11.11
"ARG",1,-27,11.11
"ARG",1,-26,11.11
"ARG",1,-25,11.11
"ARG",1,-24,11.11
"ARG",1,-23,11.11
"ARG",1,-22,25
"ARG",1,-21,25
"ARG",1,-20,25
"ARG",1,-19,25
"ARG",1,-18,25
"ARG",1,-17,41.67
"ARG",1,-16,41.67
"ARG",1,-15,41.67
"ARG",1,-14,75
"ARG",1,-13,88.89
"ARG",1,-12,88.89
"ARG",1,-11,88.89
"ARG",1,-10,100
"ARG",1,-9,100
"ARG",1,-8,100
"ARG",1,-7,100
"ARG",1,-6,100
"ARG",1,-5,100
"ARG",1,-4,100
"ARG",1,-3,100
"ARG",1,-2,100
"ARG",1,-1,100
"ARG",1,0,100
"ARG",1,1,100
"ARG",1,2,100
"ARG",1,3,100
"ARG",1,4,100
"ARG",1,5,100
"ARG",1,6,100
"ARG",1,7,100
"ARG",1,8,100
"ARG",1,9,100
"ARG",1,10,100
"ARG",1,11,100
"ARG",1,12,100
"ARG",1,13,100
"ARG",1,14,100
"ARG",1,15,100
"ARG",1,16,100
"ARG",1,17,100
"ARG",1,18,100
"ARG",1,19,100
"ARG",1,20,100
"ARG",1,21,100
"ARG",1,22,100
"ARG",1,23,100
"ARG",1,24,98.15
"ARG",1,25,88.89
"ARG",1,26,88.89
"ARG",1,27,88.89
"ARG",1,28,88.89
"ARG",1,29,88.89
"ARG",1,30,88.89
"ARG",1,31,88.89
"ARG",1,32,88.89
"ARG",1,33,88.89
"ARG",1,34,88.89
"ARG",1,35,88.89
"ARG",1,36,88.89
"ARG",1,37,88.89
"ARG",1,38,88.89
"ARG",1,39,94.44
"ARG",1,40,90.74
"ARG",1,41,90.74
"ARG",1,42,90.74
"ARG",1,43,90.74
"ARG",1,44,90.74
"ARG",1,45,90.74
"ARG",1,46,90.74
"ARG",1,47,90.74
"ARG",1,48,90.74
"ARG",1,49,90.74
"ARG",1,50,90.74
"ARG",1,51,90.74
"ARG",1,52,90.74
"ARG",1,53,90.74
"ARG",1,54,90.74
"ARG",1,55,90.74
"ARG",1,56,90.74
"ARG",1,57,90.74
"ARG",1,58,90.74
"ARG",1,59,90.74
"ARG",1,60,90.74
"ARG",1,61,90.74
"ARG",1,62,90.74
"ARG",1,63,90.74
"ARG",1,64,88.89
"ARG",1,65,88.89
"ARG",1,66,88.89
"ARG",1,67,88.89
"ARG",1,68,88.89
"ARG",1,69,88.89
"ARG",1,70,88.89
"ARG",1,71,88.89
"ARG",1,72,88.89
"ARG",1,73,88.89
"ARG",1,74,88.89
"ARG",1,75,88.89
"ARG",1,76,88.89
"ARG",1,77,88.89
"ARG",1,78,88.89
"ARG",1,79,88.89
"ARG",1,80,88.89
"ARG",1,81,88.89
"ARG",1,82,88.89
"ARG",1,83,88.89
"ARG",1,84,88.89
"ARG",1,85,88.89
"ARG",1,86,88.89
"ARG",1,87,88.89
"ARG",1,88,88.89
"ARG",1,89,88.89
"ARG",1,90,92.59
"ARG",1,91,81.48
"ARG",1,92,92.59
"ARG",1,93,92.59
"ARG",1,94,92.59
"ARG",1,95,92.59
"ARG",1,96,92.59
"ARG",1,97,92.59
"ARG",1,98,92.59
"ARG",1,99,92.59
"ARG",1,100,92.59
"ARG",1,101,92.59
"ARG",1,102,92.59
"ARG",1,103,92.59
"ARG",1,104,92.59
"ARG",1,105,92.59
"ARG",1,106,92.59
"ARG",1,107,92.59
"ARG",1,108,92.59
"ARG",1,109,90.74
"ARG",1,110,90.74
"ARG",1,111,90.74
"ARG",1,112,90.74
"ARG",1,113,90.74
"ARG",1,114,90.74
"ARG",1,115,90.74
"ARG",1,116,90.74
"ARG",1,117,90.74
"ARG",1,118,90.74
"ARG",1,119,90.74
"ARG",1,120,90.74
"ARG",1,121,90.74
"ARG",1,122,90.74
"ARG",1,123,88.89
"ARG",1,124,88.89
"ARG",1,125,88.89
"ARG",1,126,88.89
"ARG",1,127,87.96
"ARG",1,128,87.96
"ARG",1,129,87.96
"ARG",1,130,87.96
"ARG",1,131,87.96
"ARG",1,132,87.96
"ARG",1,133,87.96
"ARG",1,134,87.96
"ARG",1,135,87.96
"ARG",1,136,87.96
"ARG",1,137,87.96
"ARG",1,138,87.96
"ARG",1,139,87.96
"ARG",1,140,87.96
"ARG",1,141,87.96
"ARG",1,142,87.96
"AUS",4,-81,0
"AUS",4,-80,0
"AUS",4,-79,0
"AUS",4,-78,0
"AUS",4,-77,0
"AUS",4,-76,0
"AUS",4,-75,0
"AUS",4,-74,0
"AUS",4,-73,0
"AUS",4,-72,0
"AUS",4,-71,0
"AUS",4,-70,0
"AUS",4,-69,0
"AUS",4,-68,0
"AUS",4,-67,0
"AUS",4,-66,0
"AUS",4,-65,0
"AUS",4,-64,0
"AUS",4,-63,0
"AUS",4,-62,0
"AUS",4,-61,0
"AUS",4,-60,0
"AUS",4,-59,0
"AUS",4,-58,0
"AUS",4,-57,11.11
"AUS",4,-56,11.11
"AUS",4,-55,11.11
"AUS",4,-54,11.11
"AUS",4,-53,11.11
"AUS",4,-52,11.11
"AUS",4,-51,11.11
"AUS",4,-50,19.44
"AUS",4,-49,19.44
"AUS",4,-48,19.44
"AUS",4,-47,19.44
"AUS",4,-46,19.44
"AUS",4,-45,19.44
"AUS",4,-44,19.44
"AUS",4,-43,19.44
"AUS",4,-42,19.44
"AUS",4,-41,19.44
"AUS",4,-40,19.44
"AUS",4,-39,19.44
"AUS",4,-38,19.44
"AUS",4,-37,19.44
"AUS",4,-36,19.44
"AUS",4,-35,19.44
"AUS",4,-34,19.44
"AUS",4,-33,19.44
"AUS",4,-32,19.44
"AUS",4,-31,19.44
"AUS",4,-30,19.44
"AUS",4,-29,19.44
"AUS",4,-28,19.44
"AUS",4,-27,19.44
"AUS",4,-26,19.44
"AUS",4,-25,19.44
"AUS",4,-24,19.44
"AUS",4,-23,19.44
"AUS",4,-22,19.44
"AUS",4,-21,19.44
"AUS",4,-20,19.44
"AUS",4,-19,19.44
"AUS",4,-18,19.44
"AUS",4,-17,19.44
"AUS",4,-16,19.44
"AUS",4,-15,19.44
"AUS",4,-14,19.44
"AUS",4,-13,19.44
"AUS",4,-12,19.44
"AUS",4,-11,19.44
"AUS",4,-10,19.44
"AUS",4,-9,19.44
"AUS",4,-8,19.44
"AUS",4,-7,19.44
"AUS",4,-6,30.56
"AUS",4,-5,30.56
"AUS",4,-4,36.11
"AUS",4,-3,44.44
"AUS",4,-2,47.22
"AUS",4,-1,47.22
"AUS",4,0,47.22
"AUS",4,1,52.78
"AUS",4,2,68.52
"AUS",4,3,68.52
"AUS",4,4,68.52
"AUS",4,5,68.52
"AUS",4,6,68.52
"AUS",4,7,71.3
"AUS",4,8,71.3
"AUS",4,9,71.3
"AUS",4,10,71.3
"AUS",4,11,73.15
"AUS",4,12,73.15
"AUS",4,13,73.15
"AUS",4,14,73.15
"AUS",4,15,73.15
"AUS",4,16,73.15
"AUS",4,17,73.15
"AUS",4,18,73.15
"AUS",4,19,73.15
"AUS",4,20,73.15
"AUS",4,21,73.15
"AUS",4,22,73.15
"AUS",4,23,73.15
"AUS",4,24,73.15
"AUS",4,25,73.15
"AUS",4,26,73.15
"AUS",4,27,69.44
"AUS",4,28,69.44
"AUS",4,29,69.44
"AUS",4,30,69.44
"AUS",4,31,69.44
"AUS",4,32,69.44
"AUS",4,33,69.44
"AUS",4,34,69.44
"AUS",4,35,69.44
"AUS",4,36,69.44
"AUS",4,37,69.44
"AUS",4,38,69.44
"AUS",4,39,69.44
"AUS",4,40,69.44
"AUS",4,41,69.44
"AUS",4,42,69.44
"AUS",4,43,69.44
"AUS",4,44,69.44
"AUS",4,45,69.44
"AUS",4,46,69.44
"AUS",4,47,69.44
"AUS",4,48,69.44
"AUS",4,49,69.44
"AUS",4,50,69.44
"AUS",4,51,69.44
"AUS",4,52,69.44
"AUS",4,53,69.44
"AUS",4,54,65.74
"AUS",4,55,64.35
"AUS",4,56,64.35
"AUS",4,57,67.13
"AUS",4,58,67.13
"AUS",4,59,67.13
"AUS",4,60,67.13
"AUS",4,61,67.13
"AUS",4,62,67.13
"AUS",4,63,67.13
"AUS",4,64,65.28
"AUS",4,65,65.28
"AUS",4,66,65.28
"AUS",4,67,65.28
"AUS",4,68,63.43
"AUS",4,69,63.43
"AUS",4,70,63.43
"AUS",4,71,62.04
"AUS",4,72,62.04
"AUS",4,73,62.04
"AUS",4,74,62.04
"AUS",4,75,62.04
"AUS",4,76,62.04
"AUS",4,77,62.04
"AUS",4,78,62.04
"AUS",4,79,56.48
"AUS",4,80,56.48
"AUS",4,81,56.48
"AUS",4,82,46.76
"AUS",4,83,46.76
"AUS",4,84,46.76
"AUS",4,85,46.76
"AUS",4,86,46.76
"AUS",4,87,46.76
"AUS",4,88,46.76
"AUS",4,89,46.76
"AUS",4,90,46.76
"AUS",4,91,46.76
"AUS",4,92,46.76
"AUS",4,93,52.31
"AUS",4,94,52.31
"AUS",4,95,52.31
"AUS",4,96,52.31
"AUS",4,97,52.31
"AUS",4,98,52.31
"AUS",4,99,52.31
"AUS",4,100,52.31
"AUS",4,101,68.98
"AUS",4,102,68.98
"AUS",4,103,68.98
"AUS",4,104,68.98
"AUS",4,105,68.98
"AUS",4,106,68.98
"AUS",4,107,68.98
"AUS",4,108,75.46
"AUS",4,109,75.46
"AUS",4,110,75.46
"AUS",4,111,75.46
"AUS",4,112,75.46
"AUS",4,113,71.76
"AUS",4,114,71.76
"AUS",4,115,71.76
"AUS",4,116,68.06
"AUS",4,117,68.06
"AUS",4,118,68.06
"AUS",4,119,68.06
"AUS",4,120,68.06
"AUS",4,121,68.06
"AUS",4,122,68.06
"AUS",4,123,68.06
"AUS",4,124,68.06
"AUS",4,125,68.06
"AUS",4,126,68.06
"AUS",4,127,68.06
"AUS",4,128,68.06
"AUS",4,129,68.06
"AUS",4,130,68.06
"AUS",4,131,68.06
"AUS",4,132,68.06
"AUS",4,133,75.46
"AUS",4,134,79.17
"AUS",4,135,79.17
"AUS",4,136,79.17
"AUS",4,137,79.17
"AUS",4,138,79.17
"AUS",4,139,79.17
"AUS",4,140,79.17
"AUS",4,141,79.17
"AUS",4,142,79.17
"AUS",4,143,79.17
"AUT",3,-76,0
"AUT",3,-75,0
"AUT",3,-74,0
"AUT",3,-73,0
"AUT",3,-72,0
"AUT",3,-71,0
"AUT",3,-70,0
"AUT",3,-69,0
"AUT",3,-68,0
"AUT",3,-67,0
"AUT",3,-66,0
"AUT",3,-65,0
"AUT",3,-64,0
"AUT",3,-63,0
"AUT",3,-62,0
"AUT",3,-61,0
"AUT",3,-60,0
"AUT",3,-59,0
"AUT",3,-58,0
"AUT",3,-57,0
"AUT",3,-56,0
"AUT",3,-55,0
"AUT",3,-54,0
"AUT",3,-53,0
"AUT",3,-52,0
"AUT",3,-51,0
"AUT",3,-50,0
"AUT",3,-49,0
"AUT",3,-48,0
"AUT",3,-47,0
"AUT",3,-46,0
"AUT",3,-45,0
"AUT",3,-44,0
"AUT",3,-43,0
"AUT",3,-42,0
"AUT",3,-41,0
"AUT",3,-40,0
"AUT",3,-39,0
"AUT",3,-38,0
"AUT",3,-37,0
"AUT",3,-36,0
"AUT",3,-35,0
"AUT",3,-34,0
"AUT",3,-33,0
"AUT",3,-32,0
"AUT",3,-31,0
"AUT",3,-30,0
"AUT",3,-29,0
"AUT",3,-28,0
"AUT",3,-27,0
"AUT",3,-26,0
"AUT",3,-25,0
"AUT",3,-24,0
"AUT",3,-23,0
"AUT",3,-22,11.11
"AUT",3,-21,11.11
"AUT",3,-20,11.11
"AUT",3,-19,11.11
"AUT",3,-18,11.11
"AUT",3,-17,11.11
"AUT",3,-16,11.11
"AUT",3,-15,11.11
"AUT",3,-14,11.11
"AUT",3,-13,11.11
"AUT",3,-12,11.11
"AUT",3,-11,11.11
"AUT",3,-10,11.11
"AUT",3,-9,11.11
"AUT",3,-8,19.44
"AUT",3,-7,19.44
"AUT",3,-6,30.56
"AUT",3,-5,34.26
"AUT",3,-4,48.15
"AUT",3,-3,48.15
"AUT",3,-2,48.15
"AUT",3,-1,85.19
"AUT",3,0,85.19
"AUT",3,1,85.19
"AUT",3,2,85.19
"AUT",3,3,85.19
"AUT",3,4,85.19
"AUT",3,5,85.19
"AUT",3,6,85.19
"AUT",3,7,85.19
"AUT",3,8,85.19
"AUT",3,9,85.19
"AUT",3,10,85.19
"AUT",3,11,85.19
"AUT",3,12,85.19
"AUT",3,13,85.19
"AUT",3,14,85.19
"AUT",3,15,85.19
"AUT",3,16,85.19
"AUT",3,17,85.19
"AUT",3,18,85.19
"AUT",3,19,85.19
"AUT",3,20,85.19
"AUT",3,21,85.19
"AUT",3,22,85.19
"AUT",3,23,85.19
"AUT",3,24,85.19
"AUT",3,25,85.19
"AUT",3,26,85.19
"AUT",3,27,85.19
"AUT",3,28,81.48
"AUT",3,29,81.48
"AUT",3,30,81.48
"AUT",3,31,81.48
"AUT",3,32,81.48
"AUT",3,33,81.48
"AUT",3,34,81.48
"AUT",3,35,81.48
"AUT",3,36,81.48
"AUT",3,37,78.7
"AUT",3,38,78.7
"AUT",3,39,78.7
"AUT",3,40,78.7
"AUT",3,41,78.7
"AUT",3,42,78.7
"AUT",3,43,78.7
"AUT",3,44,78.7
"AUT",3,45,71.3
"AUT",3,46,68.52
"AUT",3,47,68.52
"AUT",3,48,64.81
"AUT",3,49,64.81
"AUT",3,50,64.81
"AUT",3,51,64.81
"AUT",3,52,64.81
"AUT",3,53,64.81
"AUT",3,54,64.81
"AUT",3,55,59.26
"AUT",3,56,59.26
"AUT",3,57,59.26
"AUT",3,58,59.26
"AUT",3,59,59.26
"AUT",3,60,59.26
"AUT",3,61,59.26
"AUT",3,62,55.56
"AUT",3,63,55.56
"AUT",3,64,55.56
"AUT",3,65,55.56
"AUT",3,66,55.56
"AUT",3,67,55.56
"AUT",3,68,55.56
"AUT",3,69,55.56
"AUT",3,70,55.56
"AUT",3,71,55.56
"AUT",3,72,55.56
"AUT",3,73,50
"AUT",3,74,50
"AUT",3,75,50
"AUT",3,76,50
"AUT",3,77,50
"AUT",3,78,46.3
"AUT",3,79,43.52
"AUT",3,80,43.52
"AUT",3,81,43.52
"AUT",3,82,43.52
"AUT",3,83,43.52
"AUT",3,84,43.52
"AUT",3,85,43.52
"AUT",3,86,43.52
"AUT",3,87,43.52
"AUT",3,88,43.52
"AUT",3,89,43.52
"AUT",3,90,43.52
"AUT",3,91,43.52
"AUT",3,92,43.52
"AUT",3,93,43.52
"AUT",3,94,43.52
"AUT",3,95,43.52
"AUT",3,96,43.52
"AUT",3,97,43.52
"AUT",3,98,43.52
"AUT",3,99,43.52
"AUT",3,100,43.52
"AUT",3,101,43.52
"AUT",3,102,43.52
"AUT",3,103,43.52
"AUT",3,104,43.52
"AUT",3,105,43.52
"AUT",3,106,43.52
"AUT",3,107,43.52
"AUT",3,108,43.52
"AUT",3,109,43.52
"AUT",3,110,43.52
"AUT",3,111,43.52
"AUT",3,112,43.52
"AUT",3,113,43.52
"AUT",3,114,43.52
"AUT",3,115,31.48
"AUT",3,116,31.48
"AUT",3,117,31.48
"AUT",3,118,31.48
"AUT",3,119,31.48
"AUT",3,120,31.48
"AUT",3,121,31.48
"AUT",3,122,31.48
"AUT",3,123,31.48
"AUT",3,124,31.48
"AUT",3,125,31.48
"AUT",3,126,31.48
"AUT",3,127,31.48
"AUT",3,128,31.48
"AUT",3,129,31.48
"AUT",3,130,31.48
"AUT",3,131,31.48
"AUT",3,132,31.48
"AUT",3,133,31.48
"AUT",3,134,31.48
"AUT",3,135,31.48
"AUT",3,136,31.48
"AUT",3,137,31.48
"AUT",3,138,31.48
"AUT",3,139,31.48
"AUT",3,140,31.48
"AUT",3,141,31.48
"AUT",3,142,31.48
"AUT",3,143,31.48
"AUT",3,144,31.48
"AUT",3,145,31.48
"AUT",3,146,31.48
"AUT",3,147,31.48
"AUT",3,148,31.48
"AUT",3,149,31.48
"AUT",3,150,31.48
"AUT",3,151,31.48
"AUT",3,152,31.48
"AUT",3,153,31.48
"AZE",2,-102,0
"AZE",2,-101,0
"AZE",2,-100,0
"AZE",2,-99,0
"AZE",2,-98,0
"AZE",2,-97,0
"AZE",2,-96,0
"AZE",2,-95,0
"AZE",2,-94,0
"AZE",2,-93,0
"AZE",2,-92,0
"AZE",2,-91,0
"AZE",2,-90,0
"AZE",2,-89,0
"AZE",2,-88,0
"AZE",2,-87,0
"AZE",2,-86,0
"AZE",2,-85,0
"AZE",2,-84,0
"AZE",2,-83,0
"AZE",2,-82,0
"AZE",2,-81,0
"AZE",2,-80,0
"AZE",2,-79,0
"AZE",2,-78,0
"AZE",2,-77,0
"AZE",2,-76,0
"AZE",2,-75,0
"AZE",2,-74,0
"AZE",2,-73,2.78
"AZE",2,-72,2.78
"AZE",2,-71,2.78
"AZE",2,-70,2.78
"AZE",2,-69,2.78
"AZE",2,-68,2.78
"AZE",2,-67,2.78
"AZE",2,-66,2.78
"AZE",2,-65,2.78
"AZE",2,-64,2.78
"AZE",2,-63,2.78
"AZE",2,-62,2.78
"AZE",2,-61,2.78
"AZE",2,-60,2.78
"AZE",2,-59,2.78
"AZE",2,-58,2.78
"AZE",2,-57,2.78
"AZE",2,-56,2.78
"AZE",2,-55,2.78
"AZE",2,-54,2.78
"AZE",2,-53,2.78
"AZE",2,-52,2.78
"AZE",2,-51,2.78
"AZE",2,-50,2.78
"AZE",2,-49,2.78
"AZE",2,-48,2.78
"AZE",2,-47,2.78
"AZE",2,-46,2.78
"AZE",2,-45,13.89
"AZE",2,-44,13.89
"AZE",2,-43,19.44
"AZE",2,-42,19.44
"AZE",2,-41,19.44
"AZE",2,-40,30.56
"AZE",2,-39,30.56
"AZE",2,-38,30.56
"AZE",2,-37,30.56
"AZE",2,-36,30.56
"AZE",2,-35,30.56
"AZE",2,-34,30.56
"AZE",2,-33,36.11
"AZE",2,-32,36.11
"AZE",2,-31,36.11
"AZE",2,-30,36.11
"AZE",2,-29,52.78
"AZE",2,-28,52.78
"AZE",2,-27,52.78
"AZE",2,-26,52.78
"AZE",2,-25,52.78
"AZE",2,-24,61.11
"AZE",2,-23,61.11
"AZE",2,-22,61.11
"AZE",2,-21,61.11
"AZE",2,-20,68.52
"AZE",2,-19,68.52
"AZE",2,-18,68.52
"AZE",2,-17,68.52
"AZE",2,-16,68.52
"AZE",2,-15,68.52
"AZE",2,-14,68.52
"AZE",2,-13,68.52
"AZE",2,-12,88.89
"AZE",2,-11,88.89
"AZE",2,-10,88.89
"AZE",2,-9,88.89
"AZE",2,-8,88.89
"AZE",2,-7,88.89
"AZE",2,-6,88.89
"AZE",2,-5,88.89
"AZE",2,-4,88.89
"AZE",2,-3,88.89
"AZE",2,-2,88.89
"AZE",2,-1,88.89
"AZE",2,0,88.89
"AZE",2,1,88.89
"AZE",2,2,88.89
"AZE",2,3,88.89
"AZE",2,4,91.67
"AZE",2,5,91.67
"AZE",2,6,91.67
"AZE",2,7,91.67
"AZE",2,8,91.67
"AZE",2,9,91.67
"AZE",2,10,91.67
"AZE",2,11,91.67
"AZE",2,12,91.67
"AZE",2,13,91.67
"AZE",2,14,91.67
"AZE",2,15,87.96
"AZE",2,16,87.96
"AZE",2,17,87.96
"AZE",2,18,87.96
"AZE",2,19,87.96
"AZE",2,20,87.96
"AZE",2,21,87.96
"AZE",2,22,87.96
"AZE",2,23,87.96
"AZE",2,24,87.96
"AZE",2,25,87.96
"AZE",2,26,87.96
"AZE",2,27,85.19
"AZE",2,28,85.19
"AZE",2,29,85.19
"AZE",2,30,85.19
"AZE",2,31,85.19
"AZE",2,32,85.19
"AZE",2,33,85.19
"AZE",2,34,85.19
"AZE",2,35,85.19
"AZE",2,36,77.78
"AZE",2,37,77.78
"AZE",2,38,77.78
"AZE",2,39,77.78
"AZE",2,40,77.78
"AZE",2,41,77.78
"AZE",2,42,77.78
"AZE",2,43,77.78
"AZE",2,44,77.78
"AZE",2,45,77.78
"AZE",2,46,77.78
"AZE",2,47,77.78
"AZE",2,48,77.78
"AZE",2,49,77.78
"AZE",2,50,77.78
"AZE",2,51,77.78
"AZE",2,52,85.19
"AZE",2,53,85.19
"AZE",2,54,85.19
"AZE",2,55,85.19
"AZE",2,56,85.19
"AZE",2,57,77.78
"AZE",2,58,77.78
"AZE",2,59,77.78
"AZE",2,60,77.78
"AZE",2,61,77.78
"AZE",2,62,77.78
"AZE",2,63,83.33
"AZE",2,64,83.33
"AZE",2,65,83.33
"AZE",2,66,77.78
"AZE",2,67,77.78
"AZE",2,68,77.78
"AZE",2,69,77.78
"AZE",2,70,96.3
"AZE",2,71,96.3
"AZE",2,72,96.3
"AZE",2,73,96.3
"AZE",2,74,96.3
"AZE",2,75,96.3
"AZE",2,76,96.3
"AZE",2,77,96.3
"AZE",2,78,96.3
"AZE",2,79,96.3
"AZE",2,80,96.3
"AZE",2,81,96.3
"AZE",2,82,96.3
"AZE",2,83,96.3
"AZE",2,84,96.3
"AZE",2,85,96.3
"AZE",2,86,96.3
"AZE",2,87,96.3
"AZE",2,88,96.3
"AZE",2,89,96.3
"AZE",2,90,96.3
"AZE",2,91,96.3
"AZE",2,92,96.3
"AZE",2,93,96.3
"AZE",2,94,96.3
"AZE",2,95,96.3
"AZE",2,96,96.3
"AZE",2,97,96.3
"AZE",2,98,96.3
"AZE",2,99,96.3
"AZE",2,100,96.3
"AZE",2,101,96.3
"AZE",2,102,96.3
"AZE",2,103,96.3
"AZE",2,104,96.3
"AZE",2,105,96.3
"AZE",2,106,96.3
"AZE",2,107,91.67
"AZE",2,108,91.67
"AZE",2,109,91.67
"AZE",2,110,91.67
"AZE",2,111,91.67
"AZE",2,112,91.67
"AZE",2,113,91.67
"AZE",2,114,91.67
"AZE",2,115,91.67
"AZE",2,116,86.11
"AZE",2,117,86.11
"AZE",2,118,86.11
"AZE",2,119,86.11
"AZE",2,120,85.19
"AZE",2,121,85.19
"AZE",2,122,85.19
"AZE",2,123,85.19
"AZE",2,124,85.19
"AZE",2,125,85.19
"AZE",2,126,85.19
"AZE",2,127,85.19
"BEL",3,-72,0
"BEL",3,-71,0
"BEL",3,-70,0
"BEL",3,-69,0
"BEL",3,-68,0
"BEL",3,-67,0
"BEL",3,-66,0
"BEL",3,-65,0
"BEL",3,-64,0
"BEL",3,-63,0
"BEL",3,-62,0
"BEL",3,-61,0
"BEL",3,-60,0
"BEL",3,-59,0
"BEL",3,-58,0
"BEL",3,-57,0
"BEL",3,-56,0
"BEL",3,-55,0
"BEL",3,-54,0
"BEL",3,-53,0
"BEL",3,-52,0
"BEL",3,-51,0
"BEL",3,-50,0
"BEL",3,-49,0
"BEL",3,-48,0
"BEL",3,-47,0
"BEL",3,-46,0
"BEL",3,-45,5.56
"BEL",3,-44,5.56
"BEL",3,-43,5.56
"BEL",3,-42,11.11
"BEL",3,-41,11.11
"BEL",3,-40,11.11
"BEL",3,-39,11.11
"BEL",3,-38,11.11
"BEL",3,-37,11.11
"BEL",3,-36,11.11
"BEL",3,-35,11.11
"BEL",3,-34,11.11
"BEL",3,-33,11.11
"BEL",3,-32,11.11
"BEL",3,-31,11.11
"BEL",3,-30,11.11
"BEL",3,-29,11.11
"BEL",3,-28,11.11
"BEL",3,-27,11.11
"BEL",3,-26,11.11
"BEL",3,-25,11.11
"BEL",3,-24,11.11
"BEL",3,-23,11.11
"BEL",3,-22,11.11
"BEL",3,-21,11.11
"BEL",3,-20,11.11
"BEL",3,-19,11.11
"BEL",3,-18,11.11
"BEL",3,-17,11.11
"BEL",3,-16,11.11
"BEL",3,-15,11.11
"BEL",3,-14,11.11
"BEL",3,-13,11.11
"BEL",3,-12,11.11
"BEL",3,-11,11.11
"BEL",3,-10,11.11
"BEL",3,-9,13.89
"BEL",3,-8,13.89
"BEL",3,-7,13.89
"BEL",3,-6,13.89
"BEL",3,-5,13.89
"BEL",3,-4,13.89
"BEL",3,-3,19.44
"BEL",3,-2,19.44
"BEL",3,-1,19.44
"BEL",3,0,23.15
"BEL",3,1,50.93
"BEL",3,2,50.93
"BEL",3,3,50.93
"BEL",3,4,50.93
"BEL",3,5,73.15
"BEL",3,6,73.15
"BEL",3,7,81.48
"BEL",3,8,81.48
"BEL",3,9,81.48
"BEL",3,10,81.48
"BEL",3,11,81.48
"BEL",3,12,81.48
"BEL",3,13,81.48
"BEL",3,14,81.48
"BEL",3,15,81.48
"BEL",3,16,81.48
"BEL",3,17,81.48
"BEL",3,18,81.48
"BEL",3,19,81.48
"BEL",3,20,81.48
"BEL",3,21,81.48
"BEL",3,22,81.48
"BEL",3,23,81.48
"BEL",3,24,81.48
"BEL",3,25,81.48
"BEL",3,26,81.48
"BEL",3,27,81.48
"BEL",3,28,81.48
"BEL",3,29,81.48
"BEL",3,30,81.48
"BEL",3,31,81.48
"BEL",3,32,81.48
"BEL",3,33,81.48
"BEL",3,34,81.48
"BEL",3,35,81.48
"BEL",3,36,81.48
"BEL",3,37,81.48
"BEL",3,38,81.48
"BEL",3,39,81.48
"BEL",3,40,81.48
"BEL",3,41,81.48
"BEL",3,42,81.48
"BEL",3,43,81.48
"BEL",3,44,81.48
"BEL",3,45,81.48
"BEL",3,46,81.48
"BEL",3,47,81.48
"BEL",3,48,81.48
"BEL",3,49,81.48
"BEL",3,50,81.48
"BEL",3,51,81.48
"BEL",3,52,81.48
"BEL",3,53,78.7
"BEL",3,54,78.7
"BEL",3,55,78.7
"BEL",3,56,78.7
"BEL",3,57,78.7
"BEL",3,58,78.7
"BEL",3,59,75
"BEL",3,60,75
"BEL",3,61,75
"BEL",3,62,75
"BEL",3,63,75
"BEL",3,64,75
"BEL",3,65,75
"BEL",3,66,75
"BEL",3,67,75
"BEL",3,68,75
"BEL",3,69,75
"BEL",3,70,75
"BEL",3,71,75
"BEL",3,72,75
"BEL",3,73,75
"BEL",3,74,75
"BEL",3,75,75
"BEL",3,76,75
"BEL",3,77,75
"BEL",3,78,75
"BEL",3,79,75
"BEL",3,80,75
"BEL",3,81,75
"BEL",3,82,75
"BEL",3,83,75
"BEL",3,84,73.15
"BEL",3,85,73.15
"BEL",3,86,73.15
"BEL",3,87,51.85
"BEL",3,88,51.85
"BEL",3,89,51.85
"BEL",3,90,51.85
"BEL",3,91,51.85
"BEL",3,92,51.85
